367	152	31
368	153	31
369	153	33
370	154	33
371	155	31
372	156	31
373	157	31
374	158	31
375	159	31
376	160	31
377	162	30
378	163	31
379	164	31
380	166	30
381	168	30
382	88	29
383	90	30
384	91	31
385	93	32
386	94	32
387	95	32
388	96	32
389	96	34
390	97	33
391	98	33
392	98	34
393	98	35
394	100	32
395	100	34
396	100	36
397	101	34
398	101	36
399	103	32
400	102	37
401	103	35
402	103	36
403	104	35
404	104	36
405	104	37
406	105	36
407	105	38
408	107	32
409	106	37
410	107	36
411	106	39
412	108	35
413	107	39
414	108	38
415	109	36
416	109	37
417	108	40
418	110	36
419	109	40
420	110	38
421	112	32
422	111	38
423	109	43
424	113	32
425	111	41
426	113	36
427	113	37
428	112	41
429	115	32
430	114	38
431	115	36
432	115	38
433	115	39
434	117	33
435	115	42
436	118	32
437	117	39
438	119	32
439	118	38
440	119	36
441	120	35
442	120	36
443	121	35
444	121	36
445	122	35
446	122	36
447	123	35
448	123	36
449	124	35
450	124	37
451	125	34
452	125	36
453	126	35
454	127	32
455	127	36
456	128	32
457	128	36
458	129	32
459	129	37
460	130	32
461	130	37
462	131	32
463	131	37
464	132	34
465	133	32
466	133	36
467	134	32
468	134	37
469	135	32
470	135	37
471	136	34
472	137	32
473	137	37
474	138	32
475	139	32
476	139	36
477	140	32
478	140	36
479	141	34
480	142	32
481	142	38
482	143	32
483	144	32
484	144	35
485	145	34
486	146	32
487	146	36
488	147	34
489	148	32
490	149	32
491	149	35
492	150	34
493	151	32
494	152	32
495	153	32
496	153	34
497	154	34
498	155	32
499	156	32
500	157	32
501	158	32
502	159	32
503	160	32
504	161	30
505	162	31
506	164	32
507	165	30
508	167	30
509	89	29
510	90	31
511	91	32
512	92	32
513	93	33
514	94	33
515	95	33
516	95	35
517	97	34
518	97	35
519	97	36
520	98	36
521	100	33
522	99	36
523	99	37
524	101	35
525	100	38
526	102	35
527	101	38
528	101	39
529	103	37
530	103	38
531	103	39
532	104	38
533	104	39
534	104	40
535	106	36
536	104	41
537	106	38
538	105	41
539	107	38
540	106	41
541	107	40
542	107	41
543	108	39
544	107	42
545	109	39
546	108	42
547	109	41
548	110	39
549	110	40
550	107	46
551	112	36
552	109	44
553	112	39
554	113	38
555	111	43
556	114	36
557	113	41
558	115	37
559	114	41
560	115	40
561	117	34
562	114	44
563	118	33
564	117	40
565	118	37
566	118	39
567	119	37
568	119	38
569	120	37
570	120	38
571	121	37
572	121	38
573	122	37
574	122	39
575	123	37
576	123	39
577	124	38
578	125	35
579	125	37
580	126	36
581	126	37
582	126	39
583	127	37
584	128	37
585	129	33
586	128	40
587	130	33
588	130	38
589	131	33
590	131	38
591	132	35
592	132	37
593	133	37
594	134	33
595	134	38
596	135	33
597	135	38
598	136	35
599	137	33
600	137	38
601	138	33
602	138	36
603	139	37
604	140	33
605	140	37
606	141	35
607	142	33
608	142	39
609	143	33
610	144	33
611	144	36
612	145	35
613	146	33
614	146	37
615	147	35
616	148	33
617	149	33
618	149	36
619	150	35
620	151	33
621	152	33
622	152	35
623	153	35
624	154	35
625	155	33
626	156	33
627	157	33
628	158	33
629	159	33
630	160	33
631	161	31
632	163	32
633	164	33
634	166	31
635	168	31
636	89	30
637	89	31
638	91	33
639	92	33
640	93	34
641	94	34
642	95	34
643	94	36
644	96	35
645	96	36
646	96	38
647	97	37
648	99	35
649	98	38
650	99	38
651	100	37
652	99	39
653	101	37
654	100	40
655	100	41
656	102	38
657	101	41
658	102	40
659	103	40
660	102	42
661	103	41
662	105	39
663	103	43
664	105	40
665	103	44
666	106	40
667	104	44
668	106	42
669	105	44
670	106	43
671	106	44
672	108	41
673	106	45
674	107	44
675	108	43
676	109	42
677	106	47
678	112	37
679	108	46
680	111	42
681	112	40
682	110	45
683	114	37
684	112	43
685	114	39
686	113	43
687	114	42
688	116	37
689	113	46
690	117	37
691	116	42
692	117	41
693	117	42
694	118	40
695	119	39
696	119	40
697	120	39
698	120	40
699	121	39
700	122	38
701	121	42
702	123	38
703	123	40
704	123	41
705	124	39
706	125	38
707	125	39
708	126	38
709	126	40
710	127	38
711	127	39
712	128	38
713	128	41
714	129	38
715	129	40
716	131	34
717	130	41
718	132	36
719	132	38
720	132	40
721	133	38
722	133	41
723	135	34
724	135	39
725	136	36
726	136	38
727	136	41
728	138	34
729	138	37
730	138	40
731	140	34
732	140	38
733	141	36
734	142	34
735	141	41
736	143	34
737	143	37
738	144	37
739	145	36
740	146	34
741	146	38
742	147	36
743	148	34
744	148	37
745	149	37
746	150	36
747	151	34
748	152	34
749	152	36
750	153	36
751	154	36
752	155	34
753	156	34
754	157	34
755	158	34
756	159	34
757	160	34
758	161	32
759	162	32
760	164	34
761	165	31
762	167	31
763	88	30
764	90	32
765	90	33
766	91	34
767	92	34
768	93	35
769	94	35
770	94	37
771	95	36
772	96	37
773	95	39
774	96	39
775	98	37
776	97	39
777	98	39
778	98	40
779	98	41
780	100	39
781	99	41
782	99	42
783	102	39
784	100	42
785	100	43
786	102	41
787	101	43
788	101	44
789	103	42
790	102	44
791	104	42
792	102	45
793	105	42
794	103	45
795	105	43
796	104	45
797	104	46
798	105	45
799	107	43
800	105	46
801	105	47
802	106	46
803	108	44
804	105	48
805	111	40
806	107	47
807	110	43
808	110	44
809	108	48
810	113	40
811	111	45
812	114	40
813	112	45
814	113	44
815	116	38
816	111	49
817	117	38
818	115	44
819	116	43
820	116	44
821	118	41
822	118	42
823	119	41
824	119	42
825	120	41
826	120	42
827	121	40
828	120	44
829	122	40
830	122	42
831	122	44
832	123	42
833	124	40
834	125	40
835	125	41
836	125	43
837	126	41
838	127	40
839	128	39
840	127	44
841	129	39
842	129	41
843	131	35
844	130	42
845	131	39
846	132	39
847	132	41
848	133	39
849	133	42
850	135	35
851	134	41
852	136	37
853	136	39
854	136	42
855	138	35
856	138	38
857	138	41
858	139	38
859	140	39
860	141	37
861	141	38
862	141	42
863	143	35
864	143	38
865	144	38
866	145	37
867	145	38
868	146	39
869	147	37
870	148	35
871	148	38
872	149	38
873	150	37
874	151	35
875	151	38
876	152	37
877	153	37
878	154	37
879	155	35
880	156	35
881	157	35
882	158	35
883	159	35
884	160	35
885	161	33
886	163	33
887	163	34
888	166	32
889	168	32
890	87	30
891	89	32
892	90	34
893	91	35
894	92	35
895	92	36
896	93	36
897	93	38
898	95	37
899	95	38
900	94	40
901	95	40
902	97	38
903	96	40
904	97	40
905	97	41
906	97	42
907	99	40
908	98	42
909	98	43
910	101	40
911	99	43
912	99	44
913	101	42
914	100	44
915	100	45
916	102	43
917	101	45
918	98	48
919	101	46
920	104	43
921	102	46
922	99	49
923	103	46
924	103	47
925	102	48
926	104	47
927	103	48
928	104	48
929	102	50
930	107	45
931	104	49
932	110	42
933	106	48
934	109	45
935	109	46
936	107	49
937	112	42
938	109	48
939	113	42
940	110	48
941	112	46
942	115	41
943	110	50
944	116	40
945	114	46
946	115	45
947	115	46
948	117	43
949	117	44
950	118	43
951	118	44
952	119	43
953	119	44
954	121	41
955	120	45
956	122	41
957	122	43
958	121	46
959	123	43
960	124	41
961	124	42
962	125	42
963	124	45
964	126	42
965	127	41
966	127	42
967	126	46
968	128	42
969	129	42
970	130	39
971	129	45
972	131	40
973	131	41
974	131	44
975	133	40
976	132	44
977	134	39
978	134	42
979	135	40
980	136	40
981	135	45
982	137	39
983	138	39
984	138	42
985	139	39
986	139	42
987	140	40
988	141	39
989	141	43
990	143	36
991	143	39
992	144	39
993	144	40
994	145	39
995	146	40
996	147	38
997	148	36
998	148	39
999	149	39
1000	150	38
1001	151	36
1002	151	39
1003	152	38
1004	153	38
1005	154	38
1006	155	36
1007	156	36
1008	157	36
1009	158	36
1010	159	36
1011	160	36
1012	161	34
1013	162	33
1014	164	35
1015	165	32
1016	167	32
1017	88	31
1018	89	33
1019	89	34
1020	90	35
1021	91	36
1022	91	37
1023	93	37
1024	92	38
1025	94	38
1026	94	39
1027	92	41
1028	93	41
1029	94	41
1030	95	41
1031	96	41
1032	96	42
1033	95	43
1034	96	43
1035	97	43
1036	97	44
1037	96	45
1038	98	44
1039	96	46
1040	98	45
1041	99	45
1042	97	47
1043	99	46
1044	100	46
1045	96	49
1046	100	47
1047	99	48
1048	101	47
1049	98	50
1050	102	47
1051	99	50
1052	101	49
1053	99	51
1054	102	49
1055	103	49
1056	99	52
1057	101	51
1058	103	50
1059	108	45
1060	105	49
1061	107	48
1062	108	47
1063	106	50
1064	111	44
1065	108	49
1066	112	44
1067	109	49
1068	111	47
1069	114	43
1070	109	51
1071	116	41
1072	113	47
1073	114	47
1074	114	48
1075	116	45
1076	116	46
1077	117	45
1078	117	46
1079	118	45
1080	119	45
1081	120	43
1082	119	47
1083	121	43
1084	121	45
1085	120	48
1086	122	45
1087	123	44
1088	124	43
1089	124	44
1090	124	46
1091	125	44
1092	126	43
1093	127	43
1094	125	48
1095	128	43
1096	128	44
1097	130	40
1098	128	47
1099	130	43
1100	131	42
1101	131	45
1102	132	42
1103	132	45
1104	134	40
1105	134	43
1106	135	41
1107	135	42
1108	135	46
1109	137	40
1110	137	42
1111	137	44
1112	139	40
1113	139	43
1114	140	41
1115	141	40
1116	141	44
1117	142	40
1118	143	40
1119	143	41
1120	144	41
1121	145	40
1122	145	42
1123	147	39
1124	147	40
1125	148	40
1126	149	40
1127	149	41
1128	151	37
1129	151	40
1130	152	39
1131	153	39
1132	154	39
1133	155	37
1134	156	37
1135	157	37
1136	158	37
1137	159	37
1138	160	37
1139	161	35
1140	162	34
1141	163	35
1142	166	33
1143	168	33
1144	86	30
1145	88	33
1146	89	35
1147	89	36
1148	90	36
1149	90	38
1150	92	37
1151	91	39
1152	93	39
1153	93	40
1154	90	42
1155	92	42
1156	93	42
1157	94	42
1158	95	42
1159	94	43
1160	94	44
1161	95	44
1162	96	44
1163	95	45
1164	94	46
1165	97	45
1166	95	47
1167	97	46
1168	98	46
1169	96	48
1170	98	47
1171	99	47
1172	94	50
1173	97	49
1174	98	49
1175	100	48
1176	96	51
1177	101	48
1178	95	52
1179	100	50
1180	97	52
1181	101	50
1182	100	51
1183	95	54
1184	100	52
1185	102	51
1186	101	52
1187	104	50
1188	106	49
1189	103	52
1190	105	51
1191	110	46
1192	107	50
1193	111	46
1194	108	50
1195	109	50
1196	113	45
1197	108	52
1198	115	43
1199	113	48
1200	111	51
1201	113	49
1202	115	47
1203	115	48
1204	116	47
1205	116	48
1206	117	47
1207	118	46
1208	119	46
1209	118	48
1210	121	44
1211	120	47
1212	119	50
1213	121	47
1214	122	46
1215	123	45
1216	123	46
1217	123	48
1218	125	45
1219	126	44
1220	126	45
1221	125	49
1222	127	45
1223	128	45
1224	129	43
1225	128	48
1226	130	44
1227	131	43
1228	130	46
1229	132	43
1230	131	47
1231	133	43
1232	133	45
1233	134	44
1234	135	43
1235	134	48
1236	137	41
1237	137	43
1238	137	45
1239	139	41
1240	138	45
1241	140	42
1242	140	43
1243	140	45
1244	142	41
1245	142	43
1246	143	42
1247	144	42
1248	145	41
1249	145	43
1250	146	41
1251	147	41
1252	148	41
1253	148	42
1254	149	42
1255	150	39
1256	151	41
1257	152	40
1258	153	40
1259	154	40
1260	155	38
1261	156	38
1262	157	38
1263	158	38
1264	159	38
1265	160	38
1266	161	36
1267	162	35
1268	164	36
1269	165	33
1270	167	33
1271	87	31
1272	88	34
1273	88	35
1274	88	36
1275	90	37
1276	89	38
1277	91	38
1278	90	40
1279	92	39
1280	92	40
1281	89	42
1282	91	42
1283	91	43
1284	92	43
1285	93	43
1286	93	44
1287	92	45
1288	93	45
1289	94	45
1290	93	46
1291	93	47
1292	95	46
1293	92	48
1294	96	47
1295	92	49
1296	95	48
1297	92	50
1298	97	48
1299	92	51
1300	95	50
1301	96	50
1302	97	50
1303	94	52
1304	100	49
1305	93	53
1306	98	51
1307	95	53
1308	98	52
1309	97	53
1310	92	55
1311	98	53
1312	99	53
1313	98	54
1314	103	51
1315	105	50
1316	102	53
1317	104	52
1318	109	47
1319	106	51
1320	110	47
1321	106	52
1322	108	51
1323	112	47
1324	107	53
1325	114	45
1326	112	49
1327	110	52
1328	112	50
1329	113	50
1330	114	49
1331	115	49
1332	115	50
1333	116	49
1334	117	48
1335	118	47
1336	117	50
1337	120	46
1338	119	49
1339	118	51
1340	120	49
1341	121	48
1342	122	47
1343	123	47
1344	122	50
1345	124	47
1346	125	46
1347	125	47
1348	124	50
1349	126	47
1350	127	46
1351	129	44
1352	127	49
1353	129	46
1354	130	45
1355	130	47
1356	131	46
1357	131	48
1358	133	44
1359	133	46
1360	134	45
1361	135	44
1362	133	50
1363	136	43
1364	136	45
1365	137	46
1366	138	43
1367	138	46
1368	139	44
1369	140	44
1370	140	46
1371	142	42
1372	142	44
1373	143	43
1374	143	45
1375	144	43
1376	145	44
1377	146	42
1378	147	42
1379	147	43
1380	148	43
1381	149	43
1382	150	40
1383	150	43
1384	152	41
1385	152	42
1386	153	41
1387	155	39
1388	155	40
1389	156	39
1390	157	39
1391	159	39
1392	160	39
1393	161	37
1394	162	36
1395	163	36
1396	166	34
1397	167	34
1398	88	32
1399	87	33
1400	87	35
1401	88	37
1402	89	37
1403	88	39
1404	90	39
1405	89	40
1406	91	40
1407	91	41
1408	87	43
1409	90	43
1410	89	44
1411	90	44
1412	92	44
1413	91	45
1414	90	46
1415	91	46
1416	92	46
1417	91	47
1418	92	47
1419	94	47
1420	90	49
1421	94	48
1422	89	50
1423	94	49
1424	88	51
1425	95	49
1426	87	52
1427	93	51
1428	94	51
1429	95	51
1430	93	52
1431	97	51
1432	89	54
1433	96	52
1434	92	54
1435	96	53
1436	94	54
1437	88	56
1438	96	54
1439	97	54
1440	96	55
1441	102	52
1442	104	51
1443	100	54
1444	101	54
1445	103	53
1446	105	52
1447	107	51
1448	105	53
1449	107	52
1450	111	48
1451	106	54
1452	112	48
1453	111	50
1454	109	53
1455	110	53
1456	112	51
1457	112	52
1458	114	50
1459	114	51
1460	114	52
1461	116	50
1462	117	49
1463	115	53
1464	119	48
1465	118	50
1466	117	53
1467	119	51
1468	120	50
1469	122	48
1470	122	49
1471	121	51
1472	123	49
1473	124	48
1474	124	49
1475	124	51
1476	126	48
1477	127	47
1478	128	46
1479	127	50
1480	128	49
1481	129	47
1482	129	49
1483	130	48
1484	130	50
1485	132	46
1486	132	48
1487	133	47
1488	134	46
1489	133	51
1490	136	44
1491	136	46
1492	136	48
1493	138	44
1494	138	47
1495	139	45
1496	139	46
1497	140	47
1498	141	45
1499	142	45
1500	143	44
1501	143	46
1502	144	44
1503	144	46
1504	146	43
1505	146	44
1506	147	44
1507	148	44
1508	149	44
1509	150	41
1510	150	44
1511	151	42
1512	152	43
1513	153	42
1514	154	41
1515	155	41
1516	156	40
1517	157	40
1518	158	39
1519	160	40
1520	161	38
1521	162	37
1522	164	37
1523	165	34
1524	167	35
1525	87	32
1526	87	34
1527	87	36
1528	87	37
1529	88	38
1530	87	39
1531	89	39
1532	88	40
1533	90	41
1534	88	42
1535	86	43
1536	89	43
1537	88	44
1538	87	45
1539	91	44
1540	90	45
1541	89	46
1542	88	47
1543	90	47
1544	87	48
1545	90	48
1546	91	48
1547	89	49
1548	93	48
1549	88	50
1550	93	49
1551	87	51
1552	93	50
1553	86	52
1554	89	52
1555	91	52
1556	92	52
1557	90	53
1558	92	53
1559	88	54
1560	94	53
1561	87	55
1562	93	54
1563	91	55
1564	87	56
1565	93	55
1566	95	55
1567	93	56
1568	100	53
1569	101	53
1570	96	56
1571	99	55
1572	102	54
1573	104	53
1574	103	54
1575	104	54
1576	106	53
1577	110	49
1578	105	55
1579	109	52
1580	110	51
1581	108	54
1582	109	54
1583	111	52
1584	111	53
1585	113	51
1586	113	52
1587	113	53
1588	115	51
1589	116	51
1590	114	54
1591	118	49
1592	117	52
1593	116	54
1594	118	52
1595	119	52
1596	121	49
1597	121	50
1598	120	53
1599	122	51
1600	123	50
1601	123	51
1602	123	52
1603	125	50
1604	126	49
1605	127	48
1606	126	51
1607	127	51
1608	129	48
1609	129	50
1610	130	49
1611	129	52
1612	132	47
1613	131	50
1614	133	48
1615	134	47
1616	132	52
1617	135	47
1618	136	47
1619	135	50
1620	137	47
1621	137	48
1622	138	48
1623	139	47
1624	139	48
1625	141	46
1626	141	47
1627	142	46
1628	142	48
1629	144	45
1630	144	47
1631	145	45
1632	146	45
1633	147	45
1634	148	45
1635	148	46
1636	150	42
1637	150	45
1638	151	43
1639	152	44
1640	153	43
1641	154	42
1642	155	42
1643	156	41
1644	157	41
1645	158	40
1646	159	40
1647	161	39
1648	162	38
1649	163	37
1650	165	35
1651	166	35
1652	86	31
1653	86	34
1654	86	36
1655	86	37
1656	87	38
1657	86	39
1658	87	40
1659	86	41
1660	89	41
1661	87	42
1662	85	43
1663	88	43
1664	87	44
1665	86	45
1666	89	45
1667	87	46
1668	88	46
1669	87	47
1670	89	47
1671	86	48
1672	89	48
1673	87	49
1674	88	49
1675	91	49
1676	87	50
1677	91	50
1678	86	51
1679	91	51
1680	85	52
1681	88	52
1682	90	52
1683	88	53
1684	89	53
1685	91	53
1686	87	54
1687	91	54
1688	86	55
1689	89	55
1690	90	55
1691	86	56
1692	90	56
1693	94	55
1694	92	56
1695	97	55
1696	99	54
1697	74	56
1698	97	56
1699	100	55
1700	101	55
1701	102	55
1702	101	56
1703	103	55
1704	105	54
1705	67	56
1706	108	53
1707	107	54
1708	107	55
1709	106	56
1710	108	55
1711	110	54
1712	111	54
1713	112	53
1714	112	54
1715	113	54
1716	115	52
1717	113	55
1718	117	51
1719	116	53
1720	115	55
1721	116	55
1722	118	53
1723	120	51
1724	120	52
1725	119	54
1726	121	52
1727	122	52
1728	122	53
1729	122	54
1730	124	52
1731	125	51
1732	126	50
1733	126	52
1734	126	53
1735	128	50
1736	128	51
1737	129	51
1738	128	53
1739	131	49
1740	131	51
1741	132	49
1742	133	49
1743	38	52
1744	134	49
1745	135	48
1746	135	51
1747	136	49
1748	137	49
1749	137	50
1750	138	49
1751	139	49
1752	140	48
1753	141	48
1754	142	47
1755	142	49
1756	143	47
1757	144	48
1758	145	46
1759	146	46
1760	146	47
1761	147	46
1762	148	47
1763	149	45
1764	150	46
1765	151	44
1766	152	45
1767	153	44
1768	154	43
1769	155	43
1770	156	42
1771	157	42
1772	158	41
1773	159	41
1774	161	40
1775	162	39
1776	163	38
1777	165	36
1778	166	36
1779	86	32
1780	86	35
1781	85	36
1782	85	37
1783	86	38
1784	85	39
1785	86	40
1786	85	41
1787	88	41
1788	86	42
1789	84	43
1790	82	43
1791	86	44
1792	85	45
1793	88	45
1794	86	46
1795	82	46
1796	86	47
1797	81	47
1798	85	48
1799	88	48
1800	86	49
1801	82	49
1802	86	50
1803	83	50
1804	90	50
1805	85	51
1806	90	51
1807	84	52
1808	82	52
1809	86	53
1810	87	53
1811	81	53
1812	86	54
1813	83	54
1814	90	54
1815	85	55
1816	88	55
1817	80	55
1818	85	56
1819	89	56
1820	91	56
1821	78	56
1822	94	56
1823	98	55
1824	70	54
1825	73	56
1826	98	56
1827	99	56
1828	100	56
1829	69	56
1830	102	56
1831	104	55
1832	65	55
1833	104	56
1834	106	55
1835	63	55
1836	64	56
1837	107	56
1838	109	55
1839	110	55
1840	58	53
1841	111	55
1842	112	55
1843	114	53
1844	57	55
1845	116	52
1846	115	54
1847	55	55
1848	54	55
1849	117	54
1850	118	54
1851	119	53
1852	51	54
1853	120	54
1854	121	53
1855	121	54
1856	48	54
1857	123	53
1858	124	53
1859	125	52
1860	125	53
1861	44	53
1862	127	52
1863	127	53
1864	128	52
1865	42	53
1866	130	51
1867	130	52
1868	132	50
1869	132	51
1870	37	51
1871	134	50
1872	135	49
1873	35	51
1874	136	50
1875	136	51
1876	33	50
1877	138	50
1878	139	50
1879	140	49
1880	140	50
1881	141	49
1882	28	49
1883	143	48
1884	143	49
1885	145	47
1886	145	48
1887	146	48
1888	147	47
1889	22	47
1890	149	46
1891	20	46
1892	151	45
1893	151	46
1894	153	45
1895	154	44
1896	155	44
1897	156	43
1898	157	43
1899	158	42
1900	159	42
1901	160	41
1902	162	40
1903	163	39
1904	165	37
1905	4	36
1906	86	33
1907	85	34
1908	84	36
1909	84	37
1910	85	38
1911	84	39
1912	85	40
1913	84	41
1914	87	41
1915	84	42
1916	83	43
1917	81	43
1918	85	44
1919	84	45
1920	82	45
1921	85	46
1922	81	46
1923	85	47
1924	80	47
1925	84	48
1926	82	48
1927	85	49
1928	81	49
1929	85	50
1930	82	50
1931	80	50
1932	84	51
1933	89	51
1934	83	52
1935	81	52
1936	85	53
1937	83	53
1938	80	53
1939	85	54
1940	82	54
1941	80	54
1942	84	55
1943	82	55
1944	79	55
1945	84	56
1946	81	56
1947	79	56
1948	77	56
1949	76	56
1950	95	56
1951	68	53
1952	71	55
1953	72	56
1954	71	56
1955	70	56
1956	66	54
1957	68	56
1958	103	56
1959	64	54
1960	66	56
1961	105	56
1962	62	54
1963	61	54
1964	63	56
1965	61	55
1966	60	55
1967	57	52
1968	59	55
1969	58	55
1970	56	53
1971	56	54
1972	114	55
1973	55	54
1974	54	54
1975	52	52
1976	53	54
1977	52	54
1978	51	53
1979	50	53
1980	50	54
1981	49	53
1982	49	54
1983	47	52
1984	47	53
1985	46	53
1986	45	52
1987	45	53
1988	43	51
1989	43	52
1990	43	53
1991	42	52
1992	41	52
1993	40	51
1994	40	52
1995	131	52
1996	38	51
1997	37	50
1998	36	50
1999	134	51
2000	35	50
2001	34	50
2002	34	51
2003	32	48
2004	32	50
2005	31	50
2006	30	49
2007	30	50
2008	29	49
2009	28	48
2010	27	48
2011	27	49
2012	25	47
2013	25	48
2014	24	48
2015	23	47
2016	22	46
2017	149	47
2018	20	45
2019	19	45
2020	19	46
2021	17	45
2022	16	44
2023	15	44
2024	14	43
2025	13	43
2026	12	42
2027	11	42
2028	10	41
2029	8	40
2030	7	39
2031	164	38
2032	4	35
2033	85	30
2034	85	35
2035	83	36
2036	83	37
2037	84	38
2038	83	39
2039	84	40
2040	82	40
2041	85	42
2042	83	42
2043	81	42
2044	80	43
2045	84	44
2046	83	45
2047	81	45
2048	84	46
2049	80	46
2050	84	47
2051	78	46
2052	83	48
2053	81	48
2054	84	49
2055	80	49
2056	84	50
2057	81	50
2058	79	50
2059	83	51
2060	81	51
2061	78	51
2062	77	51
2063	84	53
2064	82	53
2065	77	52
2066	84	54
2067	81	54
2068	79	54
2069	83	55
2070	81	55
2071	76	54
2072	83	56
2073	80	56
2074	76	55
2075	74	55
2076	73	55
2077	75	56
2078	67	52
2079	69	54
2080	70	55
2081	69	55
2082	68	55
2083	65	53
2084	67	55
2085	66	55
2086	63	53
2087	62	53
2088	65	56
2089	61	53
2090	60	53
2091	62	55
2092	60	54
2093	59	54
2094	56	51
2095	58	54
2096	57	54
2097	55	52
2098	55	53
2099	56	55
2100	54	53
2101	53	53
2102	51	51
2103	52	53
2104	50	51
2105	50	52
2106	49	51
2107	49	52
2108	48	52
2109	48	53
2110	46	51
2111	46	52
2112	45	51
2113	44	50
2114	44	52
2115	42	49
2116	42	50
2117	42	51
2118	41	51
2119	40	50
2120	39	49
2121	39	51
2122	39	52
2123	37	49
2124	36	48
2125	36	49
2126	36	51
2127	34	48
2128	34	49
2129	33	49
2130	31	45
2131	32	49
2132	31	49
2133	30	48
2134	29	48
2135	28	47
2136	27	46
2137	27	47
2138	26	48
2139	25	46
2140	24	46
2141	24	47
2142	23	46
